Data,T1,T2,T3,T4,F1,F2,Amostra
26/10/2022 18:29:29720200,313.8248,311.3116,313.41,295.1344,189.427315,50,acQ1000V4
26/10/2022 18:29:30687400,313.7272,311.2384,313.4344,295.1344,191.278755,50,acQ1000V4
26/10/2022 18:29:31685800,313.8248,311.2872,313.4344,295.1344,190.353035,52,acQ1000V4
26/10/2022 18:29:32871400,313.898,311.3604,313.4344,295.11,191.278755,52,acQ1000V4
26/10/2022 18:29:33682600,313.8004,311.2872,313.4344,295.0124,192.204475,52,acQ1000V4
26/10/2022 18:29:34681000,313.7028,311.2872,313.4344,295.11,191.278755,51,acQ1000V4
26/10/2022 18:29:35710600,313.8004,311.3116,313.41,295.1344,191.278755,51,acQ1000V4
26/10/2022 18:29:36677800,313.8004,311.458,313.5564,295.11,190.353035,51,acQ1000V4
26/10/2022 18:29:37676200,313.8004,311.458,313.4344,295.1344,194.055915,50,acQ1000V4
26/10/2022 18:29:38705800,313.776,311.3848,313.3856,295.1344,192.204475,50,acQ1000V4
26/10/2022 18:29:52730200,313.8004,311.458,313.6784,295.0612,192.204475,52,acQ1000V5
26/10/2022 18:29:53713000,313.7272,311.4824,313.654,295.0124,190.353035,51,acQ1000V5
26/10/2022 18:29:54711400,313.776,311.6044,313.6784,295.0368,191.278755,52,acQ1000V5
26/10/2022 18:29:55709800,313.7272,311.6044,313.6784,295.0368,189.427315,51,acQ1000V5
26/10/2022 18:29:56723800,313.6784,311.6532,313.654,295.1344,190.353035,51,acQ1000V5
26/10/2022 18:30:02917000,313.6052,311.2628,313.6784,295.0124,203.313115,50,acQ1000V5
26/10/2022 18:30:03915400,313.776,311.3848,313.6784,295.1344,203.313115,51,acQ1000V5
26/10/2022 18:30:04929400,313.7272,311.3604,313.6784,295.1344,203.313115,50,acQ1000V5
26/10/2022 18:30:05927800,313.6784,311.58,313.7516,295.1344,201.461675,50,acQ1000V5
26/10/2022 18:30:06926200,313.7272,311.58,313.7516,295.0124,206.090275,51,acQ1000V5
26/10/2022 18:30:07924600,313.7272,311.4824,313.7516,295.0368,204.238835,50,acQ1000V5
26/10/2022 18:30:08923000,313.7272,311.4824,313.6784,295.0124,204.238835,50,acQ1000V5
26/10/2022 18:30:09921400,313.654,311.3116,313.6784,295.0612,201.461675,50,acQ1000V5
26/10/2022 18:30:10919800,313.654,311.58,313.6784,295.1344,205.164555,51,acQ1000V5
26/10/2022 18:30:11918200,313.654,311.458,313.7516,295.1344,204.238835,50,acQ1000V5
26/10/2022 18:30:12916600,313.654,311.58,313.7028,295.1344,205.164555,47,acQ1000V5
26/10/2022 18:30:13915000,313.7272,311.58,313.7516,295.1344,204.238835,51,acQ1000V5
26/10/2022 18:30:20248600,313.6784,311.4824,313.6784,295.1344,218.124635,51,acQ1000V5
26/10/2022 18:30:21262600,313.654,311.4824,313.7516,295.1344,218.124635,50,acQ1000V5
26/10/2022 18:30:22261000,313.7272,311.58,313.7516,295.0368,217.198915,50,acQ1000V5
26/10/2022 18:30:23259400,313.6784,311.6044,313.7028,295.0124,218.124635,51,acQ1000V5
26/10/2022 18:30:24257800,313.7028,311.6044,313.7516,295.11,218.124635,51,acQ1000V5
26/10/2022 18:30:25256200,313.7272,311.6288,313.654,295.11,219.050355,52,acQ1000V5
26/10/2022 18:30:26270200,313.7272,311.6044,313.7516,295.1344,218.124635,50,acQ1000V5
26/10/2022 18:30:27253000,313.7272,311.702,313.6784,295.0124,217.198915,50,acQ1000V5
26/10/2022 18:30:28267000,313.7028,311.6532,313.7028,295.0124,218.124635,51,acQ1000V5
26/10/2022 18:30:29265400,313.654,311.8728,313.7028,295.1344,219.050355,50,acQ1000V5
26/10/2022 18:30:30263800,313.654,311.824,313.7028,295.1344,217.198915,50,acQ1000V5
26/10/2022 18:30:31262200,313.654,311.6532,313.7028,295.1344,218.124635,50,acQ1000V5
26/10/2022 18:30:32260600,313.7272,311.702,313.7028,295.1344,217.198915,48,acQ1000V5
26/10/2022 18:30:33259000,313.7028,311.7508,313.7028,295.1344,218.124635,48,acQ1000V5
26/10/2022 18:30:34257400,313.7272,311.6288,313.654,295.11,218.124635,50,acQ1000V5
26/10/2022 18:30:35255800,313.7272,311.702,313.6784,295.11,218.124635,50,acQ1000V5
26/10/2022 18:30:41558200,313.7272,311.7508,313.8004,295.1344,226.456115,48,acQ1000V5
26/10/2022 18:30:42572200,313.7272,311.702,313.7516,295.11,226.456115,48,acQ1000V5
26/10/2022 18:30:43570600,313.7272,311.6532,313.7028,295.1832,224.604675,50,acQ1000V5
26/10/2022 18:30:44569000,313.7272,311.7264,313.7028,295.0368,224.604675,51,acQ1000V5
26/10/2022 18:30:50824600,313.7028,311.58,313.7516,295.11,233.861875,48,acQ1000V5
26/10/2022 18:30:51838600,313.7272,311.6044,313.776,294.9636,232.936155,48,acQ1000V5
26/10/2022 18:30:52852600,313.776,311.824,313.776,294.9636,233.861875,48,acQ1000V5
26/10/2022 18:30:53851000,313.7272,311.6044,313.776,295.11,232.936155,50,acQ1000V5
26/10/2022 18:30:54833800,313.7272,311.6044,313.776,295.1588,232.936155,50,acQ1000V5
26/10/2022 18:30:55847800,313.6784,311.7508,313.8248,295.1344,233.861875,51,acQ1000V5
26/10/2022 18:30:56846200,313.6052,311.6532,313.776,295.11,232.936155,50,acQ1000V5
26/10/2022 18:30:57844600,313.6784,311.7508,313.776,295.1344,232.010435,50,acQ1000V5
26/10/2022 18:30:58843000,313.654,311.7508,313.776,295.11,232.936155,51,acQ1000V5
26/10/2022 18:30:59747800,313.6784,311.7508,313.776,295.11,232.936155,50,acQ1000V5
26/10/2022 18:31:00839800,313.654,311.7508,313.776,295.1344,232.010435,51,acQ1000V5
26/10/2022 18:31:01838200,313.5808,311.6532,313.7516,295.11,232.010435,48,acQ1000V5
26/10/2022 18:31:02852200,313.6784,311.7508,313.7516,295.11,226.456115,47,acQ1000V5
26/10/2022 18:31:03850600,313.6052,311.7264,313.8004,295.11,231.084715,48,acQ1000V5
26/10/2022 18:31:04849000,313.654,311.7508,313.8248,295.0368,232.936155,48,acQ1000V5
26/10/2022 18:31:05847400,313.6784,311.6532,313.776,295.1344,228.307555,50,acQ1000V5
26/10/2022 18:31:06845800,313.654,311.7508,313.776,295.0368,232.936155,51,acQ1000V5
26/10/2022 18:31:13288600,313.6784,311.8728,313.776,295.0368,242.193355,50,acQ1000V5
26/10/2022 18:31:14302600,313.5564,311.7752,313.7028,295.0124,238.490475,47,acQ1000V5
26/10/2022 18:31:15301000,313.5808,311.824,313.8736,295.11,241.267635,50,acQ1000V5
26/10/2022 18:31:16299400,313.5808,311.7752,313.776,295.0124,238.490475,46,acQ1000V5
26/10/2022 18:31:17313400,313.5808,311.9704,313.776,295.0124,241.267635,48,acQ1000V5
26/10/2022 18:31:18311800,313.5808,311.8484,313.776,295.0124,242.193355,51,acQ1000V5
26/10/2022 18:31:25207000,313.5808,311.7752,313.776,295.0368,245.896235,50,acQ1000V5
26/10/2022 18:31:26236600,313.654,311.8728,313.7028,294.9636,244.970515,50,acQ1000V5
26/10/2022 18:31:27235000,313.5808,311.824,313.776,294.9636,245.896235,48,acQ1000V5
26/10/2022 18:31:28233400,313.5564,311.7508,313.7516,295.0124,243.119075,50,acQ1000V5
26/10/2022 18:31:29231800,313.5808,311.824,313.7516,295.0124,242.193355,48,acQ1000V5
26/10/2022 18:31:30230200,313.5564,311.8728,313.776,294.9636,243.119075,48,acQ1000V5
26/10/2022 18:31:31228600,313.4344,311.824,313.776,295.0124,245.896235,48,acQ1000V5
26/10/2022 18:31:38685400,313.5564,311.7508,313.8736,295.0124,245.896235,334,acQ1000V5
26/10/2022 18:31:39699400,313.5564,311.3116,313.7516,295.0368,246.821955,549,acQ1000V5
26/10/2022 18:31:40697800,313.4588,310.4576,313.166,295.0124,245.896235,680,acQ1000V5
26/10/2022 18:31:41696200,313.5564,309.3352,312.2876,295.0124,245.896235,753,acQ1000V5
26/10/2022 18:31:42694600,313.5564,308.2616,311.0432,294.8904,246.821955,799,acQ1000V5
26/10/2022 18:31:43693000,313.5564,307.432,309.9208,294.9392,246.821955,850,acQ1000V5
26/10/2022 18:31:44691400,313.5808,306.4072,309.0912,294.8172,246.821955,889,acQ1000V5
26/10/2022 18:31:45705400,313.5564,305.5532,308.2128,294.8172,245.896235,906,acQ1000V5
26/10/2022 18:31:46688200,313.5808,305.0896,307.554,294.7928,247.747675,917,acQ1000V5
26/10/2022 18:31:47686600,313.6052,304.4796,307.188,294.6952,247.747675,922,acQ1000V5
26/10/2022 18:31:48685000,313.5564,303.9428,306.7,294.6952,247.747675,926,acQ1000V5
26/10/2022 18:31:49699000,313.5808,303.4792,306.3828,294.6464,247.747675,926,acQ1000V5
26/10/2022 18:31:50697400,313.532,303.2108,306.1144,294.6708,247.747675,946,acQ1000V5
26/10/2022 18:31:51695800,313.5564,303.1132,305.7972,294.6708,247.747675,961,acQ1000V5
26/10/2022 18:31:52694200,313.5564,303.0644,305.5288,294.5976,245.896235,972,acQ1000V5
26/10/2022 18:31:53692600,313.5564,302.7472,305.3824,294.6708,246.821955,976,acQ1000V5
26/10/2022 18:31:54691000,313.5808,302.5032,305.3336,294.6952,245.896235,979,acQ1000V5
26/10/2022 18:31:55705000,313.5564,302.6252,305.0896,294.5732,246.821955,982,acQ1000V5
26/10/2022 18:31:56687800,313.5808,302.6496,305.0164,294.5488,246.821955,982,acQ1000V5
26/10/2022 18:31:57686200,313.5564,302.6008,305.0164,294.5976,245.896235,984,acQ1000V5
26/10/2022 18:31:58684600,313.5564,302.4056,304.7724,294.5244,247.747675,987,acQ1000V5
26/10/2022 18:31:59698600,313.5564,302.4788,304.8212,294.4024,246.821955,987,acQ1000V5
26/10/2022 18:32:00697000,313.5564,302.3324,304.7236,294.4024,246.821955,989,acQ1000V5
26/10/2022 18:32:01695400,313.5564,302.3324,304.6748,294.4756,244.970515,987,acQ1000V5
26/10/2022 18:32:02693800,313.5564,302.1372,304.5772,294.3536,247.747675,989,acQ1000V5
26/10/2022 18:32:03692200,313.4832,302.0152,304.504,294.4024,249.599115,989,acQ1000V5
26/10/2022 18:32:04690600,313.5564,302.2592,304.4308,294.4512,246.821955,988,acQ1000V5
26/10/2022 18:32:05704600,313.5564,302.2592,304.4308,294.3292,247.747675,988,acQ1000V5
26/10/2022 18:32:06687400,313.654,302.0884,304.4308,294.3292,247.747675,987,acQ1000V5
26/10/2022 18:32:07685800,313.5564,302.0152,304.382,294.3292,246.821955,986,acQ1000V5
26/10/2022 18:32:08699800,313.4588,301.9908,304.382,294.3048,246.821955,983,acQ1000V5
26/10/2022 18:32:09698200,313.4832,302.3324,304.3576,294.3536,245.896235,982,acQ1000V5
26/10/2022 18:32:10696600,313.4588,302.0152,304.3332,294.3048,243.119075,986,acQ1000V5
26/10/2022 18:32:11695000,313.532,301.9908,304.26,294.3536,245.896235,984,acQ1000V5
26/10/2022 18:32:12693400,313.4832,301.82,304.26,294.3048,245.896235,983,acQ1000V5
26/10/2022 18:32:13691800,313.4832,301.942,304.2356,294.3048,244.970515,983,acQ1000V5
26/10/2022 18:32:20711800,313.4344,301.6492,304.1868,294.3292,245.896235,986,acQ1000V5
26/10/2022 18:32:21725800,313.4588,301.6492,304.2356,294.3048,245.896235,986,acQ1000V5
26/10/2022 18:32:22724200,313.4588,301.942,304.1868,294.4024,244.970515,988,acQ1000V5
26/10/2022 18:32:23722600,313.4344,301.942,304.0892,294.3292,246.821955,988,acQ1000V5
26/10/2022 18:32:24721000,313.41,301.7712,304.1868,294.3292,246.821955,986,acQ1000V5
26/10/2022 18:32:25719400,313.3612,301.6492,304.1868,294.3536,245.896235,984,acQ1000V5
26/10/2022 18:32:26717800,313.3124,301.8932,304.1868,294.3292,249.599115,987,acQ1000V5
26/10/2022 18:32:27716200,313.3368,301.9176,304.1868,294.256,247.747675,986,acQ1000V5
26/10/2022 18:32:28730200,313.3124,301.6492,304.0892,294.3292,249.599115,986,acQ1000V5
26/10/2022 18:32:29728600,313.2148,301.5028,304.1868,294.3292,247.747675,988,acQ1000V5
26/10/2022 18:32:30727000,313.1416,301.6492,304.0892,294.3292,247.747675,989,acQ1000V5
26/10/2022 18:32:31725400,313.1172,301.6736,304.0892,294.4024,247.747675,988,acQ1000V5
26/10/2022 18:32:32723800,313.1416,301.7712,304.0892,294.4024,245.896235,989,acQ1000V5
26/10/2022 18:32:33722200,313.1172,301.7956,304.016,294.3292,246.821955,984,acQ1000V5
26/10/2022 18:32:34720600,313.1172,301.6492,304.0648,294.4268,244.970515,984,acQ1000V5
26/10/2022 18:32:35719000,313.0684,301.5516,304.0648,294.4024,246.821955,983,acQ1000V5
26/10/2022 18:32:36717400,313.0684,301.7468,303.9672,294.4268,245.896235,983,acQ1000V5
26/10/2022 18:32:37715800,313.0928,301.942,303.9184,294.4024,245.896235,984,acQ1000V5
26/10/2022 18:32:43987000,312.9464,301.6736,303.9184,294.4268,246.821955,979,acQ1000V5
26/10/2022 18:32:45001000,312.9464,301.6492,303.9672,294.4024,245.896235,982,acQ1000V5
26/10/2022 18:32:45999400,312.9708,301.6492,303.9184,294.4024,245.896235,983,acQ1000V5
26/10/2022 18:32:47013400,312.9464,301.6248,303.9672,294.4756,244.970515,983,acQ1000V5
26/10/2022 18:32:48011800,312.9708,301.6736,303.9184,294.4024,243.119075,987,acQ1000V5
26/10/2022 18:32:49010200,312.9464,301.6492,303.9184,294.3536,245.896235,983,acQ1000V5
26/10/2022 18:32:50008600,312.9952,301.6492,303.9184,294.4756,245.896235,984,acQ1000V5
26/10/2022 18:32:51007000,312.9708,301.454,303.9184,294.4512,243.119075,983,acQ1000V5
26/10/2022 18:32:52005400,312.8732,301.6492,303.9184,294.4756,243.119075,983,acQ1000V5
26/10/2022 18:32:53003800,312.8976,301.6248,303.9184,294.4024,242.193355,983,acQ1000V5
26/10/2022 18:32:59618200,312.8244,301.7712,303.894,294.4756,244.970515,988,acQ1000V5
26/10/2022 18:33:00632200,312.8244,301.6492,303.9184,294.4024,244.970515,987,acQ1000V5
26/10/2022 18:33:01630600,312.7756,301.6492,303.9184,294.4756,245.896235,984,acQ1000V5
26/10/2022 18:33:02629000,312.8244,301.5516,303.894,294.4756,243.119075,989,acQ1000V5
26/10/2022 18:33:03627400,312.7268,301.7956,303.9184,294.4756,243.119075,993,acQ1000V5
26/10/2022 18:33:04625800,312.7512,301.7712,303.8452,294.4512,242.193355,992,acQ1000V5
26/10/2022 18:33:10881400,312.6048,301.6492,303.7476,294.4756,241.267635,989,acQ1000V5
26/10/2022 18:33:11911000,312.6536,301.5028,303.772,294.4756,240.341915,988,acQ1000V5
26/10/2022 18:33:12893800,312.5316,301.5028,303.772,294.4512,237.564755,987,acQ1000V5
26/10/2022 18:33:13907800,312.5316,301.5516,303.6744,294.4756,241.267635,986,acQ1000V5
26/10/2022 18:33:14890600,312.6048,301.6492,303.7232,294.4756,240.341915,984,acQ1000V5
26/10/2022 18:33:15904600,312.6292,301.454,303.7232,294.4268,236.639035,981,acQ1000V5
26/10/2022 18:33:16903000,312.6048,301.576,303.7232,294.4512,238.490475,982,acQ1000V5
26/10/2022 18:33:17901400,312.5804,301.7712,303.7232,294.4756,240.341915,983,acQ1000V5
26/10/2022 18:33:24359800,312.6292,301.5028,303.7232,294.5244,238.490475,981,acQ1000V5
26/10/2022 18:33:25389400,312.5804,301.3808,303.65,294.5244,237.564755,983,acQ1000V5
26/10/2022 18:33:26387800,312.6292,301.4296,303.6256,294.5244,238.490475,984,acQ1000V5
26/10/2022 18:33:27386200,312.6048,301.942,303.65,294.4756,237.564755,982,acQ1000V5
26/10/2022 18:33:28384600,312.6048,301.942,303.7232,294.5488,237.564755,983,acQ1000V5
26/10/2022 18:33:29383000,312.5804,301.6248,303.6256,294.4268,236.639035,986,acQ1000V5
26/10/2022 18:33:30381400,312.6048,301.6248,303.6256,294.5732,233.861875,986,acQ1000V5
26/10/2022 18:33:31379800,312.5804,301.3076,303.7232,294.5732,237.564755,986,acQ1000V5
26/10/2022 18:33:32378200,312.5804,301.454,303.6256,294.4756,236.639035,984,acQ1000V5
26/10/2022 18:33:33392200,312.5804,301.5272,303.6012,294.5244,237.564755,981,acQ1000V5
26/10/2022 18:33:34375000,312.5804,301.332,303.6012,294.4756,237.564755,982,acQ1000V5
26/10/2022 18:33:35389000,312.5072,301.5028,303.5524,294.5976,237.564755,984,acQ1000V5
26/10/2022 18:33:36387400,312.6048,301.4296,303.6012,294.6464,237.564755,986,acQ1000V5
26/10/2022 18:33:37385800,312.6048,301.454,303.6012,294.5976,238.490475,983,acQ1000V5
26/10/2022 18:33:38384200,312.5072,301.4296,303.65,294.5976,236.639035,987,acQ1000V5
26/10/2022 18:33:44842600,312.4096,301.454,303.528,294.5976,232.936155,988,acQ1000V5
26/10/2022 18:33:45856600,312.4828,301.5028,303.528,294.5976,232.010435,986,acQ1000V5
26/10/2022 18:33:46855000,312.434,301.6492,303.528,294.5976,232.936155,984,acQ1000V5
26/10/2022 18:33:47853400,312.3852,301.6492,303.4792,294.5976,232.936155,984,acQ1000V5
26/10/2022 18:33:48867400,312.4096,301.332,303.4304,294.5976,232.936155,982,acQ1000V5
26/10/2022 18:33:49865800,312.312,301.576,303.3816,294.6464,232.936155,982,acQ1000V5
26/10/2022 18:33:50864200,312.3608,301.6248,303.3084,294.5732,232.936155,983,acQ1000V5
26/10/2022 18:33:51862600,312.312,301.454,303.4304,294.5976,232.936155,986,acQ1000V5
26/10/2022 18:33:52861000,312.312,301.4052,303.406,294.5976,235.713315,979,acQ1000V5
26/10/2022 18:33:53859400,312.3608,301.6248,303.406,294.5976,232.936155,982,acQ1000V5
26/10/2022 18:33:54873400,312.312,301.4296,303.406,294.5976,232.010435,986,acQ1000V5
26/10/2022 18:33:55856200,312.312,301.6492,303.406,294.5976,231.084715,988,acQ1000V5
26/10/2022 18:33:56870200,312.3852,301.5028,303.4304,294.5976,232.010435,987,acQ1000V5
26/10/2022 18:33:57868600,312.312,301.5028,303.406,294.5976,232.010435,988,acQ1000V5
26/10/2022 18:34:04030600,312.2876,301.6492,303.2596,294.5976,228.307555,984,acQ1000V5
26/10/2022 18:34:05044600,312.2876,301.454,303.406,294.6464,228.307555,983,acQ1000V5
26/10/2022 18:34:06043000,312.2876,301.5272,303.406,294.6708,227.381835,986,acQ1000V5
26/10/2022 18:34:07041400,312.312,301.4296,303.284,294.6952,227.381835,988,acQ1000V5
26/10/2022 18:34:08039800,312.2632,301.4296,303.2596,294.6708,227.381835,987,acQ1000V5
26/10/2022 18:34:09038200,312.1412,301.454,303.2596,294.6464,227.381835,987,acQ1000V5
26/10/2022 18:34:10052200,312.1168,301.5516,303.2596,294.6464,224.604675,987,acQ1000V5
26/10/2022 18:34:11035000,312.1656,301.5028,303.2596,294.6708,224.604675,982,acQ1000V5
26/10/2022 18:34:12033400,312.2388,301.332,303.284,294.6464,224.604675,981,acQ1000V5
26/10/2022 18:34:13031800,312.1656,301.3076,303.2596,294.6708,226.456115,983,acQ1000V5
26/10/2022 18:34:14045800,312.1412,301.332,303.2108,294.6708,226.456115,983,acQ1000V5
26/10/2022 18:34:15044200,312.1412,301.1612,303.2596,294.6708,226.456115,986,acQ1000V5
26/10/2022 18:34:16042600,312.1656,301.4296,303.2596,294.6464,227.381835,987,acQ1000V5
26/10/2022 18:34:17041000,312.1656,301.4296,303.2596,294.6708,227.381835,987,acQ1000V5
26/10/2022 18:34:23795800,312.1412,301.6492,303.0644,294.6708,219.050355,981,acQ1000V5
26/10/2022 18:34:24825400,312.1168,301.6736,303.0644,294.6708,219.050355,979,acQ1000V5
26/10/2022 18:34:25823800,312.1168,301.7956,303.0156,294.6708,215.347475,982,acQ1000V5
26/10/2022 18:34:26822200,312.1656,301.9908,303.0888,294.6464,219.050355,983,acQ1000V5
26/10/2022 18:34:27820600,311.9948,301.7712,303.0644,294.6464,218.124635,984,acQ1000V5
26/10/2022 18:34:28819000,312.068,301.7712,303.0644,294.6464,219.050355,986,acQ1000V5
26/10/2022 18:34:29817400,312.068,301.9908,303.0156,294.6708,219.976075,983,acQ1000V5
26/10/2022 18:34:30831400,311.9948,301.942,303.0644,294.6708,219.976075,984,acQ1000V5
26/10/2022 18:34:31829800,312.068,302.0152,303.0644,294.6708,219.050355,983,acQ1000V5
26/10/2022 18:34:32812600,311.9948,301.8688,303.0644,294.6708,219.976075,982,acQ1000V5
26/10/2022 18:34:33826600,311.9948,301.6736,303.0156,294.6952,218.124635,979,acQ1000V5
26/10/2022 18:34:34825000,311.9948,301.7468,302.9668,294.6952,217.198915,986,acQ1000V5
26/10/2022 18:34:35823400,311.9216,301.7468,302.9668,294.6708,217.198915,986,acQ1000V5
26/10/2022 18:34:36821800,311.9948,301.7468,303.0156,294.6464,217.198915,982,acQ1000V5
26/10/2022 18:34:37820200,311.9948,301.7712,302.9668,294.6708,217.198915,984,acQ1000V5
26/10/2022 18:34:38818600,311.9948,301.7712,303.0156,294.6708,215.347475,984,acQ1000V5
26/10/2022 18:34:39817000,311.9216,301.7956,303.0156,294.6708,217.198915,984,acQ1000V5
26/10/2022 18:34:40831000,311.9948,301.7956,302.9668,294.6708,218.124635,982,acQ1000V5
26/10/2022 18:34:41829400,311.8972,301.698,302.9668,294.6952,218.124635,983,acQ1000V5
26/10/2022 18:34:42827800,311.9948,301.6492,302.9668,294.6708,215.347475,984,acQ1000V5
26/10/2022 18:34:43826200,311.824,301.6492,303.0156,294.6952,217.198915,987,acQ1000V5
26/10/2022 18:34:44824600,311.8728,301.6492,303.0156,294.6708,218.124635,986,acQ1000V5
26/10/2022 18:34:45823000,311.9216,301.942,303.0156,294.6952,219.050355,987,acQ1000V5
26/10/2022 18:34:46821400,311.9216,301.7956,303.0156,294.6708,219.050355,989,acQ1000V5
26/10/2022 18:34:53420200,311.7264,301.5272,302.796,294.6952,208.867435,987,acQ1000V5
26/10/2022 18:34:54434200,311.824,301.332,302.8448,294.6708,209.793155,986,acQ1000V5
26/10/2022 18:34:55432600,311.8728,301.6248,302.796,294.6708,209.793155,988,acQ1000V5
26/10/2022 18:34:56431000,311.824,301.7712,302.796,294.6952,210.718875,988,acQ1000V5
26/10/2022 18:34:57429400,311.7752,301.6492,302.796,294.6708,210.718875,987,acQ1000V5
26/10/2022 18:34:58427800,311.824,301.576,302.796,294.7196,210.718875,987,acQ1000V5
26/10/2022 18:34:59426200,311.7752,301.5028,302.7716,294.6708,210.718875,987,acQ1000V5
26/10/2022 18:35:00440200,311.7996,301.5028,302.796,294.6952,208.867435,984,acQ1000V5
26/10/2022 18:35:01423000,311.7996,301.5028,302.796,294.7928,210.718875,983,acQ1000V5
26/10/2022 18:35:02437000,311.7752,301.5272,302.7716,294.7928,208.867435,984,acQ1000V5
26/10/2022 18:35:03435400,311.7264,301.6492,302.796,294.8172,206.090275,984,acQ1000V5
26/10/2022 18:35:04433800,311.7264,301.7956,302.7228,294.6708,210.718875,983,acQ1000V5
26/10/2022 18:35:05432200,311.6532,301.8932,302.6984,294.6952,206.090275,989,acQ1000V5
26/10/2022 18:35:06430600,311.6532,301.6736,302.7716,294.7928,207.941715,987,acQ1000V5
26/10/2022 18:35:07429000,311.6532,301.6492,302.7228,294.7928,207.941715,987,acQ1000V5
26/10/2022 18:35:08427400,311.6532,301.7468,302.7716,294.7928,208.867435,989,acQ1000V5
26/10/2022 18:35:09425800,311.58,301.7712,302.7716,294.7928,209.793155,987,acQ1000V5
26/10/2022 18:35:10424200,311.6532,301.7956,302.796,294.7684,209.793155,984,acQ1000V5
26/10/2022 18:35:11438200,311.7264,302.0152,302.796,294.7928,209.793155,986,acQ1000V5
26/10/2022 18:35:12436600,311.6532,301.6736,302.7716,294.7928,208.867435,986,acQ1000V5
26/10/2022 18:35:13435000,311.6532,301.7956,302.7716,294.8172,209.793155,987,acQ1000V5
26/10/2022 18:35:14433400,311.6532,301.7956,302.7716,294.7928,208.867435,987,acQ1000V5
26/10/2022 18:35:15431800,311.7264,301.6248,302.7716,294.7928,208.867435,986,acQ1000V5
26/10/2022 18:35:16430200,311.7264,301.7468,302.7716,294.7928,208.867435,986,acQ1000V5
26/10/2022 18:35:17428600,311.7264,301.7712,302.674,294.7928,208.867435,987,acQ1000V5
26/10/2022 18:35:18427000,311.6532,301.5516,302.796,294.7928,207.941715,984,acQ1000V5
26/10/2022 18:35:19425400,311.6776,301.6248,302.7716,294.7928,207.941715,984,acQ1000V5
26/10/2022 18:35:20423800,311.58,301.6492,302.7716,294.8172,209.793155,984,acQ1000V5
26/10/2022 18:35:26632600,311.5556,301.7956,302.674,294.7684,200.535955,986,acQ1000V5
26/10/2022 18:35:27646600,311.58,301.6736,302.6496,294.7928,200.535955,983,acQ1000V5
26/10/2022 18:35:28645000,311.5556,301.6492,302.6496,294.7928,198.684515,983,acQ1000V5
26/10/2022 18:35:29643400,311.58,301.6248,302.5764,294.7928,198.684515,987,acQ1000V5
26/10/2022 18:35:30641800,311.4824,301.6736,302.5764,294.6952,196.833075,987,acQ1000V5
26/10/2022 18:35:31640200,311.4824,301.6736,302.4544,294.7684,196.833075,988,acQ1000V5
26/10/2022 18:35:32654200,311.5312,301.332,302.4544,294.7928,194.981635,983,acQ1000V5
26/10/2022 18:35:33652600,311.458,301.3076,302.43,294.7928,194.981635,984,acQ1000V5
26/10/2022 18:35:34651000,311.458,301.5028,302.43,294.7928,195.907355,988,acQ1000V5
26/10/2022 18:35:35649400,311.458,301.4296,302.4788,294.7928,195.907355,989,acQ1000V5
26/10/2022 18:35:36632200,311.458,301.454,302.43,294.9148,196.833075,988,acQ1000V5
26/10/2022 18:35:37646200,311.3604,301.5028,302.43,294.7928,196.833075,991,acQ1000V5
26/10/2022 18:35:38644600,311.4336,301.6248,302.4788,294.7684,195.907355,989,acQ1000V5
26/10/2022 18:35:39643000,311.336,301.5028,302.43,294.7928,195.907355,988,acQ1000V5
26/10/2022 18:35:40641400,311.4092,301.5272,302.3324,294.8172,198.684515,988,acQ1000V5
26/10/2022 18:35:41639800,311.4336,301.4296,302.3568,294.7928,198.684515,987,acQ1000V5
26/10/2022 18:35:42653800,311.4336,301.3076,302.3324,294.7684,196.833075,986,acQ1000V5
26/10/2022 18:35:43652200,311.3604,301.3076,302.3324,294.8172,194.981635,984,acQ1000V5
26/10/2022 18:35:44650600,311.4092,301.4052,302.3324,294.8172,196.833075,986,acQ1000V5
26/10/2022 18:35:45649000,311.4092,301.4296,302.3568,294.7928,195.907355,987,acQ1000V5
26/10/2022 18:35:46647400,311.4092,301.454,302.43,294.9148,192.204475,986,acQ1000V5
26/10/2022 18:35:47645800,311.3604,301.454,302.3568,294.8416,195.907355,987,acQ1000V5
26/10/2022 18:35:48644200,311.4336,301.5028,302.3568,294.8416,194.055915,986,acQ1000V5
26/10/2022 18:35:49642600,311.3604,301.5028,302.43,294.6952,194.981635,986,acQ1000V5
26/10/2022 18:35:50656600,311.4092,301.4296,302.43,294.7928,194.981635,986,acQ1000V5
26/10/2022 18:35:51655000,311.2872,301.4296,302.3324,294.7928,195.907355,984,acQ1000V5
26/10/2022 18:35:52653400,311.2872,301.332,302.43,294.8172,196.833075,983,acQ1000V5
26/10/2022 18:35:53651800,311.3116,301.5272,302.43,294.9392,198.684515,983,acQ1000V5
26/10/2022 18:35:54650200,311.3604,301.6492,302.3324,294.9148,199.610235,983,acQ1000V5
26/10/2022 18:35:55648600,311.336,301.6492,302.4544,294.9392,198.684515,984,acQ1000V5
26/10/2022 18:35:56647000,311.3116,301.576,302.3812,294.9148,198.684515,986,acQ1000V5
26/10/2022 18:35:57645400,311.336,301.6492,302.43,294.9392,196.833075,986,acQ1000V5
26/10/2022 18:35:58643800,311.3604,301.6492,302.3324,294.9148,195.907355,987,acQ1000V5
