Data,T1,T2,T3,T4,F1,F2,Amostra
26/10/2022 17:22:17590800,310.3844,303.772,304.4308,295.8908,454.245835,878.15,acQ1000
26/10/2022 17:22:18589200,310.3844,303.6744,304.3576,295.8908,453.320115,874.15,acQ1000
26/10/2022 17:22:19587600,310.36,303.772,304.3088,295.9396,455.171555,873.15,acQ1000
26/10/2022 17:22:20586000,310.36,303.772,304.26,295.8908,455.171555,871.15,acQ1000
26/10/2022 17:22:21584400,310.3844,303.772,304.3088,295.7688,453.320115,869.15,acQ1000
26/10/2022 17:22:22582800,310.3844,303.6744,304.3088,295.8664,453.320115,872.15,acQ1000
26/10/2022 17:22:23581200,310.36,303.65,304.3088,295.8908,451.468675,873.15,acQ1000
26/10/2022 17:22:24579600,310.36,303.3328,304.3088,295.8908,451.468675,873.15,acQ1000
26/10/2022 17:22:25578000,310.2868,303.3084,304.3088,295.8908,451.468675,876.15,acQ1000
26/10/2022 17:22:26576400,310.36,303.3084,304.2356,295.7932,446.840075,874.15,acQ1000
26/10/2022 17:22:27590400,310.36,303.3084,304.3088,295.8908,451.468675,874.15,acQ1000
26/10/2022 17:22:28588800,310.3844,303.1864,304.2356,295.7932,451.468675,873.15,acQ1000
26/10/2022 17:22:29587200,310.3844,303.284,304.26,295.842,453.320115,873.15,acQ1000
26/10/2022 17:22:30585600,310.3356,303.4548,304.26,295.8664,454.245835,871.15,acQ1000
26/10/2022 17:22:31584000,310.3356,303.4548,304.26,295.842,453.320115,873.15,acQ1000
26/10/2022 17:22:32582400,310.36,303.4792,304.26,295.7932,449.617235,871.15,acQ1000
26/10/2022 17:22:33580800,310.36,303.4792,304.2356,295.8664,450.542955,872.15,acQ1000
26/10/2022 17:22:34579200,310.36,303.528,304.2112,295.8908,451.468675,873.15,acQ1000
26/10/2022 17:22:40694400,310.4576,303.3328,304.1136,295.8908,444.062915,871.15,acQ1000
26/10/2022 17:22:41724000,310.482,303.3572,304.0648,295.7932,440.360035,876.15,acQ1000
26/10/2022 17:22:42722400,310.482,303.3084,304.0648,295.8664,441.285755,874.15,acQ1000
26/10/2022 17:22:43720800,310.4576,303.3328,304.0648,295.7932,439.434315,877.15,acQ1000
26/10/2022 17:22:44719200,310.4576,303.3084,304.0648,295.842,442.211475,877.15,acQ1000
26/10/2022 17:22:45717600,310.3844,303.284,304.0648,295.8908,442.211475,876.15,acQ1000
26/10/2022 17:22:46716000,310.3844,303.284,304.0892,295.7688,442.211475,873.15,acQ1000
26/10/2022 17:22:47714400,310.3356,303.3084,304.0892,295.9396,444.062915,872.15,acQ1000
26/10/2022 17:22:48712800,310.3844,303.3328,303.9672,295.9396,442.211475,874.15,acQ1000
26/10/2022 17:22:49711200,310.36,303.3572,304.0648,295.8908,442.211475,874.15,acQ1000
26/10/2022 17:22:50709600,310.36,303.3572,303.9672,295.842,441.285755,876.15,acQ1000
26/10/2022 17:22:51723600,310.3844,303.3328,303.9672,295.9396,441.285755,873.15,acQ1000
26/10/2022 17:22:52722000,310.36,303.3328,303.9672,295.8908,441.285755,874.15,acQ1000
26/10/2022 17:22:53720400,310.36,303.1864,303.9672,295.9396,440.360035,876.15,acQ1000
26/10/2022 17:22:54718800,310.3844,303.284,303.9184,295.9396,440.360035,876.15,acQ1000
26/10/2022 17:22:55717200,310.3844,303.284,303.9184,295.9396,440.360035,872.15,acQ1000
26/10/2022 17:22:56715600,310.3844,303.2352,303.9672,295.9396,442.211475,873.15,acQ1000
26/10/2022 17:22:57714000,310.3356,303.3328,303.9184,295.9396,441.285755,873.15,acQ1000
26/10/2022 17:22:58712400,310.36,303.3328,303.9184,295.9396,442.211475,873.15,acQ1000
26/10/2022 17:22:59710800,310.36,303.3572,303.9184,295.8908,441.285755,872.15,acQ1000
26/10/2022 17:23:05701200,310.36,303.4548,303.772,295.9396,409.811275,874.15,acQ1000
26/10/2022 17:23:06715200,310.2624,303.162,303.7964,295.9396,408.885555,879.15,acQ1000
26/10/2022 17:23:07713600,310.3844,303.1132,303.7476,295.9396,408.885555,879.15,acQ1000
26/10/2022 17:23:08712000,310.36,302.9912,303.6012,295.8908,407.959835,879.15,acQ1000
26/10/2022 17:23:09710400,310.36,302.9912,303.528,295.9396,407.959835,877.15,acQ1000
26/10/2022 17:23:10708800,310.2624,302.9668,303.4304,295.9396,408.885555,876.15,acQ1000
26/10/2022 17:23:11722800,310.2624,302.8204,303.406,295.9396,409.811275,874.15,acQ1000
26/10/2022 17:23:12721200,310.4088,302.7228,303.3084,295.9396,409.811275,874.15,acQ1000
26/10/2022 17:23:13719600,310.3844,302.6252,303.3084,295.9396,408.885555,876.15,acQ1000
26/10/2022 17:23:14718000,310.36,302.6496,303.3084,295.9396,409.811275,873.15,acQ1000
26/10/2022 17:23:15716400,310.3356,302.6252,303.3084,295.9396,408.885555,873.15,acQ1000
26/10/2022 17:23:16714800,310.36,302.4788,303.2108,295.9396,408.885555,871.15,acQ1000
26/10/2022 17:23:22752000,310.2624,301.7468,303.0156,295.8908,378.336795,867.15,acQ1000
26/10/2022 17:23:23766000,310.2624,301.5516,302.9668,295.9396,376.485355,867.15,acQ1000
26/10/2022 17:23:24780000,310.36,301.332,302.8936,295.8908,372.782475,871.15,acQ1000
26/10/2022 17:23:25762800,310.2624,301.1856,302.7716,295.9396,373.708195,869.15,acQ1000
26/10/2022 17:23:26761200,310.2624,301.088,302.674,295.9396,372.782475,868.15,acQ1000
26/10/2022 17:23:27775200,310.2624,300.844,302.5764,295.842,369.079595,869.15,acQ1000
26/10/2022 17:23:28773600,310.238,300.722,302.4788,295.8908,371.856755,873.15,acQ1000
26/10/2022 17:23:29772000,310.2624,300.5024,302.3812,295.964,372.782475,873.15,acQ1000
26/10/2022 17:23:30770400,310.2624,300.356,302.3324,295.964,372.782475,874.15,acQ1000
26/10/2022 17:23:31784400,310.2624,300.356,302.308,295.8908,372.782475,874.15,acQ1000
26/10/2022 17:23:32767200,310.2624,300.234,302.308,295.9396,371.856755,873.15,acQ1000
26/10/2022 17:23:33765600,310.2868,299.99,302.2348,295.9396,370.931035,871.15,acQ1000
26/10/2022 17:23:34764000,310.2624,299.9168,302.186,295.9396,371.856755,874.15,acQ1000
26/10/2022 17:23:35762400,310.238,300.112,302.1372,295.8908,370.931035,874.15,acQ1000
26/10/2022 17:23:36776400,310.2624,300.0388,302.1372,295.8908,369.079595,873.15,acQ1000
26/10/2022 17:23:37774800,310.2624,300.0144,301.9908,295.8664,371.856755,872.15,acQ1000
26/10/2022 17:23:38773200,310.2868,300.0144,301.9908,295.8908,370.931035,869.15,acQ1000
26/10/2022 17:23:39771600,310.2624,299.8924,301.9908,295.8664,370.931035,868.15,acQ1000
26/10/2022 17:23:40770000,310.2624,299.8924,301.9908,295.7932,370.931035,868.15,acQ1000
26/10/2022 17:23:41768400,310.238,299.868,301.9908,295.7444,371.856755,866.15,acQ1000
26/10/2022 17:23:42766800,310.2624,299.8924,301.9664,295.964,372.782475,868.15,acQ1000
26/10/2022 17:23:43765200,310.238,299.7704,301.9664,295.8908,370.931035,869.15,acQ1000
26/10/2022 17:23:44763600,310.238,299.746,301.8932,295.964,370.931035,869.15,acQ1000
26/10/2022 17:23:50863200,310.2624,299.258,301.7468,295.9396,345.010875,867.15,acQ1000
26/10/2022 17:23:51877200,310.238,299.0628,301.6248,295.9396,345.010875,867.15,acQ1000
26/10/2022 17:23:52875600,310.238,299.136,301.6248,295.8908,344.085155,867.15,acQ1000
26/10/2022 17:23:53874000,310.2624,298.9164,301.4784,295.9396,341.307995,869.15,acQ1000
26/10/2022 17:23:54919200,310.2624,299.0384,301.2344,295.8908,343.159435,871.15,acQ1000
26/10/2022 17:23:55886400,310.1648,299.014,301.3564,295.9396,343.159435,871.15,acQ1000
26/10/2022 17:23:56884800,310.2136,298.9164,301.1856,295.9396,345.010875,872.15,acQ1000
26/10/2022 17:23:57883200,310.2624,298.9164,301.1856,295.9396,343.159435,872.15,acQ1000
26/10/2022 17:23:58881600,310.1648,298.77,301.1612,295.8908,341.307995,871.15,acQ1000
26/10/2022 17:23:59880000,310.2868,298.7944,301.0148,295.842,343.159435,869.15,acQ1000
26/10/2022 17:24:00878400,310.3844,298.7944,301.0148,295.964,343.159435,869.15,acQ1000
26/10/2022 17:24:01876800,310.2624,298.5504,300.8928,295.9396,343.159435,872.15,acQ1000
26/10/2022 17:24:02875200,310.1648,298.6236,300.7708,295.9396,343.159435,872.15,acQ1000
26/10/2022 17:24:03889200,310.2868,298.5748,300.7952,295.9396,343.159435,871.15,acQ1000
26/10/2022 17:24:04872000,310.2624,298.4772,300.7708,295.8908,341.307995,873.15,acQ1000
26/10/2022 17:24:05886000,310.2624,298.3796,300.7708,295.8908,341.307995,872.15,acQ1000
26/10/2022 17:24:06884400,310.2624,298.3796,300.7708,295.8908,340.382275,871.15,acQ1000
26/10/2022 17:24:07882800,310.2624,298.2576,300.722,295.9396,339.456555,869.15,acQ1000
26/10/2022 17:24:08881200,310.2136,298.3308,300.6976,295.7932,340.382275,871.15,acQ1000
26/10/2022 17:24:09879600,310.1648,298.2576,300.6732,295.8908,340.382275,871.15,acQ1000
26/10/2022 17:24:10878000,310.2624,298.2576,300.5268,295.8664,341.307995,869.15,acQ1000
26/10/2022 17:24:11876400,310.238,298.2332,300.6488,295.9396,343.159435,869.15,acQ1000
26/10/2022 17:24:12874800,310.2624,298.2332,300.5512,295.8664,344.085155,868.15,acQ1000
26/10/2022 17:24:13888800,310.2624,298.2088,300.5512,295.9396,343.159435,866.15,acQ1000
26/10/2022 17:24:14887200,310.238,298.2332,300.478,295.842,340.382275,867.15,acQ1000
26/10/2022 17:24:21017800,310.238,298.2332,300.1852,295.9396,295.021995,871.15,acQ1000
26/10/2022 17:24:22031800,310.2624,297.794,299.8924,295.9396,293.170555,869.15,acQ1000
26/10/2022 17:24:23030200,310.2136,297.2816,299.7216,295.964,293.170555,867.15,acQ1000
26/10/2022 17:24:24028600,310.2136,297.1108,299.4044,295.9396,294.096275,864.15,acQ1000
26/10/2022 17:24:25027000,310.2624,296.9156,299.2824,295.842,294.096275,867.15,acQ1000
26/10/2022 17:24:26025400,310.2868,296.8912,299.0628,295.7932,294.096275,868.15,acQ1000
26/10/2022 17:24:27039400,310.2136,296.9156,298.8432,295.8908,295.021995,869.15,acQ1000
26/10/2022 17:24:28022200,310.238,296.9888,298.7212,295.964,293.170555,871.15,acQ1000
26/10/2022 17:24:29020600,310.2136,296.9888,298.6724,295.8908,294.096275,873.15,acQ1000
26/10/2022 17:24:30034600,310.2624,296.9888,298.5504,295.7932,292.244835,873.15,acQ1000
26/10/2022 17:24:31033000,310.2136,296.9888,298.3552,295.7444,293.170555,873.15,acQ1000
26/10/2022 17:24:32031400,310.2136,297.0132,298.0868,295.8908,289.467675,868.15,acQ1000
26/10/2022 17:24:33029800,310.2136,296.94,298.1112,295.7932,293.170555,869.15,acQ1000
26/10/2022 17:24:34028200,310.1404,296.8424,298.0624,295.7932,293.170555,869.15,acQ1000
26/10/2022 17:24:35026600,310.2136,296.7204,297.9892,295.7688,290.393395,868.15,acQ1000
26/10/2022 17:24:36025000,310.1648,296.7204,297.7696,295.8908,290.393395,871.15,acQ1000
26/10/2022 17:24:37023400,310.2136,296.8424,297.7452,295.7932,294.096275,874.15,acQ1000
26/10/2022 17:24:43013800,310.1404,297.0132,297.428,295.842,290.393395,869.15,acQ1000
26/10/2022 17:24:44027800,310.116,296.9888,297.3792,295.7932,292.244835,869.15,acQ1000
26/10/2022 17:24:45026200,310.1648,296.8424,297.4036,295.7932,290.393395,869.15,acQ1000
26/10/2022 17:24:46024600,310.2136,296.7204,297.2816,295.7932,289.467675,871.15,acQ1000
26/10/2022 17:24:47023000,310.2136,296.6716,297.184,295.7932,289.467675,866.15,acQ1000
26/10/2022 17:24:48021400,310.1404,296.6716,297.184,295.7932,288.541955,864.15,acQ1000
26/10/2022 17:24:49019800,310.116,296.6472,297.1352,295.842,287.616235,856.15,acQ1000
26/10/2022 17:24:50033800,310.1404,296.6716,297.1352,295.7932,288.541955,827.15,acQ1000
26/10/2022 17:24:51032200,310.1404,296.6472,297.1352,295.7932,288.541955,777.15,acQ1000
26/10/2022 17:24:52030600,310.1648,296.6716,297.062,295.842,289.467675,746.15,acQ1000
26/10/2022 17:24:53029000,310.1404,296.6716,297.1108,295.7688,289.467675,723.15,acQ1000
26/10/2022 17:24:54027400,310.1404,296.6716,297.062,295.7932,290.393395,712.15,acQ1000
26/10/2022 17:24:55025800,310.2136,296.7204,297.1108,295.7932,289.467675,704.15,acQ1000
26/10/2022 17:24:56039800,310.0672,296.7204,297.062,295.7688,289.467675,697.15,acQ1000
26/10/2022 17:24:57022600,310.1404,296.696,297.062,295.7688,289.467675,690.15,acQ1000
26/10/2022 17:24:58036600,310.1648,296.6716,297.0132,295.7688,288.541955,689.15,acQ1000
26/10/2022 17:24:59035000,310.1404,296.5984,297.0376,295.7932,288.541955,688.15,acQ1000
26/10/2022 17:25:00033400,310.0428,296.5496,297.062,295.7932,287.616235,685.15,acQ1000
26/10/2022 17:25:01031800,310.0184,296.574,297.0132,295.7688,285.764795,684.15,acQ1000
26/10/2022 17:25:02030200,310.0672,296.5496,297.0132,295.7688,287.616235,705.15,acQ1000
26/10/2022 17:25:03028600,310.0428,296.4276,297.062,295.7932,284.839075,719.15,acQ1000
26/10/2022 17:25:04027000,310.0428,296.4276,297.0376,295.7932,285.764795,727.15,acQ1000
26/10/2022 17:25:05025400,310.0672,296.452,297.0132,295.842,287.616235,732.15,acQ1000
26/10/2022 17:25:06023800,310.0184,296.3544,297.0376,295.7932,287.616235,737.15,acQ1000
26/10/2022 17:25:07022200,310.0428,296.3544,297.0376,295.7932,287.616235,738.15,acQ1000
26/10/2022 17:25:08036200,310.0428,296.4032,297.0376,295.842,288.541955,738.15,acQ1000
26/10/2022 17:25:09034600,310.0184,296.33,296.9888,295.842,289.467675,737.15,acQ1000
26/10/2022 17:25:10033000,310.0184,296.3056,296.9156,295.842,287.616235,734.15,acQ1000
26/10/2022 17:25:11031400,310.0184,296.3056,296.8912,295.7444,287.616235,736.15,acQ1000
26/10/2022 17:25:12029800,310.0184,296.3056,296.8912,295.7444,288.541955,736.15,acQ1000
26/10/2022 17:25:13028200,310.0184,296.3056,296.9156,295.842,287.616235,738.15,acQ1000
26/10/2022 17:25:14026600,310.0184,296.3056,296.8912,295.7932,288.541955,752.15,acQ1000
26/10/2022 17:25:15025000,310.0184,296.2812,296.9156,295.7932,290.393395,764.15,acQ1000
26/10/2022 17:25:16039000,310.0428,296.3056,296.818,295.7932,289.467675,776.15,acQ1000
26/10/2022 17:25:17037400,310.0184,296.2812,296.818,295.7932,288.541955,779.15,acQ1000
26/10/2022 17:25:18035800,310.0184,296.2812,296.818,295.7688,287.616235,779.15,acQ1000
26/10/2022 17:25:19034200,310.0428,296.2812,296.7936,295.7932,287.616235,782.15,acQ1000
26/10/2022 17:25:20048200,309.9452,296.2812,296.7936,295.842,285.764795,781.15,acQ1000
26/10/2022 17:25:21031000,309.994,296.2324,296.7936,295.7688,287.616235,779.15,acQ1000
26/10/2022 17:25:22029400,309.9452,296.2812,296.7936,295.7932,287.616235,776.15,acQ1000
26/10/2022 17:25:23043400,309.8964,296.2812,296.7936,295.7932,288.541955,772.15,acQ1000
26/10/2022 17:25:24026200,309.9452,296.2812,296.7692,295.842,288.541955,771.15,acQ1000
26/10/2022 17:25:25024600,309.9208,296.2812,296.7692,295.7688,289.467675,771.15,acQ1000
26/10/2022 17:25:26038600,309.8964,296.2812,296.696,295.7444,289.467675,771.15,acQ1000
26/10/2022 17:25:27021400,309.9208,296.208,296.7204,295.7444,289.467675,768.15,acQ1000
26/10/2022 17:25:28035400,309.9452,296.2324,296.7692,295.7688,288.541955,772.15,acQ1000
26/10/2022 17:25:29033800,309.9208,296.2812,296.7692,295.7932,288.541955,768.15,acQ1000
26/10/2022 17:25:30032200,309.9452,296.1836,296.7204,295.7932,287.616235,771.15,acQ1000
26/10/2022 17:25:31030600,309.9452,296.1836,296.7692,295.7444,287.616235,772.15,acQ1000
26/10/2022 17:25:32029000,309.9452,296.2324,296.7204,295.7932,287.616235,768.15,acQ1000
26/10/2022 17:25:33027400,309.9452,296.1104,296.7692,295.842,288.541955,766.15,acQ1000
26/10/2022 17:25:34025800,309.8964,296.1104,296.696,295.7932,287.616235,771.15,acQ1000
26/10/2022 17:25:40016200,309.8964,296.1104,297.0376,295.7932,322.793595,767.15,acQ1000
26/10/2022 17:25:41030200,309.8964,296.1836,297.062,295.7444,324.645035,766.15,acQ1000
26/10/2022 17:25:42028600,309.8964,296.1592,297.4036,295.7688,322.793595,766.15,acQ1000
26/10/2022 17:25:43042600,309.8964,296.1104,297.5256,295.72,320.942155,771.15,acQ1000
26/10/2022 17:25:44041000,309.8964,296.2812,297.7696,295.7688,322.793595,772.15,acQ1000
26/10/2022 17:25:45023800,309.8964,296.1104,297.8916,295.7444,322.793595,772.15,acQ1000
26/10/2022 17:25:46037800,309.8964,296.1592,298.0624,295.7444,321.867875,772.15,acQ1000
26/10/2022 17:25:47036200,309.9208,296.1592,298.2088,295.7688,321.867875,768.15,acQ1000
26/10/2022 17:25:48034600,309.994,296.1104,298.3308,295.7688,322.793595,769.15,acQ1000
26/10/2022 17:25:49033000,309.872,296.1592,298.4284,295.7932,321.867875,771.15,acQ1000
26/10/2022 17:25:50031400,309.8964,296.1592,298.5748,295.7688,320.942155,773.15,acQ1000
26/10/2022 17:25:51029800,309.8964,296.1592,298.648,295.7444,321.867875,772.15,acQ1000
26/10/2022 17:25:52028200,309.9208,296.3056,298.6724,295.7688,322.793595,771.15,acQ1000
26/10/2022 17:25:53027600,309.9208,296.208,298.7944,295.7688,320.942155,769.15,acQ1000
26/10/2022 17:25:54026000,309.872,296.208,298.77,295.7688,321.867875,768.15,acQ1000
26/10/2022 17:25:55040000,309.9208,296.3056,298.77,295.7444,322.793595,769.15,acQ1000
26/10/2022 17:25:56038400,309.9452,296.2324,298.9408,295.7932,322.793595,767.15,acQ1000
26/10/2022 17:25:57036800,309.8964,296.3056,299.0384,295.7932,321.867875,767.15,acQ1000
26/10/2022 17:25:58035200,309.8964,296.33,298.9896,295.7688,321.867875,766.15,acQ1000
26/10/2022 17:25:59033600,309.9208,296.33,299.014,295.7688,320.942155,764.15,acQ1000
26/10/2022 17:26:00032000,309.9208,296.4276,299.0628,295.7688,320.016435,768.15,acQ1000
26/10/2022 17:26:01030400,309.9208,296.4276,299.014,295.7444,320.016435,769.15,acQ1000
26/10/2022 17:26:02028800,309.872,296.4276,299.1116,295.7444,320.016435,771.15,acQ1000
26/10/2022 17:26:03042800,309.9208,296.4276,299.1116,295.7444,320.016435,767.15,acQ1000
26/10/2022 17:26:04025600,309.8964,296.452,299.2824,295.7688,320.942155,767.15,acQ1000
26/10/2022 17:26:05039600,309.9208,296.5252,299.2336,295.842,321.867875,769.15,acQ1000
26/10/2022 17:26:06038000,309.9208,296.4764,299.3068,295.7688,321.867875,773.15,acQ1000
26/10/2022 17:26:06989600,309.8964,296.5252,299.3068,295.7444,322.793595,772.15,acQ1000
26/10/2022 17:26:08034800,309.9208,296.5984,299.3068,295.6468,320.016435,771.15,acQ1000
26/10/2022 17:26:09033200,309.8964,296.452,299.258,295.6712,320.942155,771.15,acQ1000
26/10/2022 17:26:10031600,309.9208,296.6472,299.3068,295.6712,320.016435,771.15,acQ1000
26/10/2022 17:26:11030000,309.75,296.5984,299.2336,295.6712,321.867875,772.15,acQ1000
26/10/2022 17:26:12028400,309.7012,296.5984,299.2824,295.6712,322.793595,772.15,acQ1000
26/10/2022 17:26:13042400,309.7012,296.5984,299.3068,295.6224,321.867875,771.15,acQ1000
26/10/2022 17:26:14040800,309.9208,296.5984,299.3556,295.6712,320.942155,771.15,acQ1000
26/10/2022 17:26:20015600,310.0184,297.1108,299.8924,295.6712,369.079595,766.15,acQ1000
26/10/2022 17:26:21029600,310.0184,297.1352,300.1852,295.6712,373.708195,766.15,acQ1000
26/10/2022 17:26:22028000,310.0428,297.2572,300.3316,295.7688,375.559635,764.15,acQ1000
26/10/2022 17:26:23042000,310.0428,297.6476,300.5268,295.7444,373.708195,769.15,acQ1000
26/10/2022 17:26:24040400,310.0428,297.794,300.6732,295.7688,372.782475,773.15,acQ1000
26/10/2022 17:26:25038800,310.1404,297.9892,300.9172,295.7444,372.782475,771.15,acQ1000
26/10/2022 17:26:26037200,310.1404,298.2088,300.9416,295.7932,373.708195,772.15,acQ1000
26/10/2022 17:26:27035600,310.2136,298.4772,301.1856,295.7688,371.856755,771.15,acQ1000
26/10/2022 17:26:28049600,310.1648,298.5504,301.2832,295.7688,372.782475,769.15,acQ1000
26/10/2022 17:26:29032400,310.2624,298.6236,301.5272,295.6712,372.782475,769.15,acQ1000
26/10/2022 17:26:30030800,310.2624,298.6968,301.6004,295.6712,372.782475,771.15,acQ1000
26/10/2022 17:26:31029200,310.2624,298.9408,301.6248,295.6712,372.782475,774.15,acQ1000
26/10/2022 17:26:32043200,310.2868,298.8432,301.7712,295.6712,372.782475,771.15,acQ1000
26/10/2022 17:26:33041600,310.2868,298.9408,301.7956,295.7444,372.782475,772.15,acQ1000
26/10/2022 17:26:34024400,310.2624,299.136,301.8444,295.7444,373.708195,773.15,acQ1000
26/10/2022 17:26:35038400,310.36,299.4532,301.9908,295.7688,373.708195,769.15,acQ1000
26/10/2022 17:26:36036800,310.36,299.502,301.9908,295.7688,372.782475,771.15,acQ1000
26/10/2022 17:26:37035200,310.3844,299.624,301.9908,295.6468,373.708195,768.15,acQ1000
26/10/2022 17:26:38033600,310.3844,299.2824,301.9664,295.6712,371.856755,769.15,acQ1000
26/10/2022 17:26:39032000,310.4088,299.0628,302.1128,295.7444,373.708195,771.15,acQ1000
26/10/2022 17:26:40030400,310.36,299.3312,302.1128,295.7444,371.856755,769.15,acQ1000
26/10/2022 17:26:41028800,310.3844,299.3068,302.186,295.72,372.782475,772.15,acQ1000
26/10/2022 17:26:42027200,310.3844,299.6484,302.2348,295.6712,371.856755,771.15,acQ1000
26/10/2022 17:26:43025600,310.36,299.6728,302.2592,295.6468,372.782475,769.15,acQ1000
26/10/2022 17:26:44024000,310.3844,299.7216,302.308,295.6712,372.782475,771.15,acQ1000
26/10/2022 17:26:45022400,310.4088,299.5508,302.3324,295.6712,371.856755,771.15,acQ1000
26/10/2022 17:26:46036400,310.3844,299.5264,302.3324,295.6468,370.931035,768.15,acQ1000
26/10/2022 17:26:47034800,310.3844,299.4044,302.3568,295.72,371.856755,766.15,acQ1000
26/10/2022 17:26:48033200,310.36,299.3312,302.2348,295.6712,370.931035,768.15,acQ1000
26/10/2022 17:26:49031600,310.4088,299.4044,302.4544,295.6712,371.856755,768.15,acQ1000
26/10/2022 17:26:50030000,310.482,299.4044,302.43,295.6712,371.856755,773.15,acQ1000
26/10/2022 17:26:51028400,310.3844,299.5508,302.43,295.6712,372.782475,774.15,acQ1000
26/10/2022 17:26:52042400,310.3844,299.5508,302.4544,295.6712,373.708195,773.15,acQ1000
26/10/2022 17:26:53040800,310.3844,299.6728,302.4544,295.6712,372.782475,771.15,acQ1000
26/10/2022 17:26:54039200,310.3844,299.868,302.4544,295.6712,370.931035,771.15,acQ1000
26/10/2022 17:26:55037600,310.4088,299.7216,302.4788,295.72,372.782475,768.15,acQ1000
26/10/2022 17:26:56036000,310.3844,299.6484,302.4788,295.6712,370.931035,767.15,acQ1000
26/10/2022 17:26:57034400,310.4088,299.5508,302.43,295.7688,370.931035,766.15,acQ1000
26/10/2022 17:26:58032800,310.3844,299.4532,302.4788,295.7688,370.931035,766.15,acQ1000
26/10/2022 17:26:59031200,310.3844,299.5264,302.5764,295.7444,371.856755,764.15,acQ1000
26/10/2022 17:27:00029600,310.36,299.5996,302.5764,295.7444,372.782475,766.15,acQ1000
26/10/2022 17:27:01028000,310.3844,299.7216,302.4544,295.6712,372.782475,768.15,acQ1000
26/10/2022 17:27:02026400,310.4576,299.624,302.5032,295.6468,372.782475,764.15,acQ1000
26/10/2022 17:27:03024800,310.4576,299.7216,302.4788,295.6712,372.782475,766.15,acQ1000
26/10/2022 17:27:04023200,310.3844,299.7704,302.5032,295.6468,371.856755,769.15,acQ1000
26/10/2022 17:27:32056400,310.5308,302.8204,304.2356,295.6224,419.068475,768.15,acQ1000V2
26/10/2022 17:27:33039200,310.5308,302.9668,304.3088,295.6224,419.068475,768.15,acQ1000V2
26/10/2022 17:27:34053200,310.6528,302.9912,304.26,295.6224,418.142755,768.15,acQ1000V2
26/10/2022 17:27:35036000,310.5064,303.1132,304.26,295.6468,419.068475,768.15,acQ1000V2
26/10/2022 17:27:36050000,310.604,303.1864,304.2356,295.6224,417.217035,767.15,acQ1000V2
26/10/2022 17:27:37048400,310.5796,303.1132,304.3088,295.6468,418.142755,766.15,acQ1000V2
26/10/2022 17:27:38046800,310.604,303.0644,304.2356,295.598,419.068475,769.15,acQ1000V2
26/10/2022 17:27:39045200,310.5796,303.0644,304.2356,295.6468,417.217035,769.15,acQ1000V2
26/10/2022 17:27:40043600,310.5796,303.04,304.3088,295.5492,418.142755,767.15,acQ1000V2
26/10/2022 17:27:41042000,310.6528,302.9912,304.3088,295.5492,418.142755,767.15,acQ1000V2
26/10/2022 17:27:42040400,310.604,302.9912,304.3088,295.6224,418.142755,766.15,acQ1000V2
26/10/2022 17:27:48186800,310.6284,303.1864,304.4308,295.6468,445.914355,768.15,acQ1000V2
26/10/2022 17:27:49200800,310.7016,303.1132,304.4552,295.6224,446.840075,769.15,acQ1000V2
26/10/2022 17:27:50199200,310.6284,303.3328,304.5528,295.6468,445.914355,771.15,acQ1000V2
26/10/2022 17:27:51197600,310.6284,303.6012,304.626,295.6224,444.988635,767.15,acQ1000V2
26/10/2022 17:27:52196000,310.726,303.5768,304.6992,295.6468,444.988635,769.15,acQ1000V2
26/10/2022 17:27:53194400,310.604,303.528,304.6748,295.6224,446.840075,769.15,acQ1000V2
26/10/2022 17:27:54192800,310.6284,303.4548,304.7724,295.6468,445.914355,769.15,acQ1000V2
26/10/2022 17:27:55206800,310.726,303.5524,304.7236,295.6468,446.840075,769.15,acQ1000V2
26/10/2022 17:27:56205200,310.726,303.6988,304.7724,295.6468,448.691515,767.15,acQ1000V2
26/10/2022 17:27:57203600,310.7016,303.6988,304.9188,295.6468,446.840075,767.15,acQ1000V2
26/10/2022 17:27:58202000,310.7016,303.7964,304.9188,295.5492,446.840075,767.15,acQ1000V2
26/10/2022 17:27:59200400,310.7016,303.8208,304.9432,295.6224,445.914355,766.15,acQ1000V2
26/10/2022 17:28:00198800,310.7016,303.9184,304.9432,295.6468,448.691515,767.15,acQ1000V2
26/10/2022 17:28:01197200,310.7016,303.65,304.9432,295.6224,446.840075,768.15,acQ1000V2
26/10/2022 17:28:02211200,310.726,303.5768,305.0164,295.6468,446.840075,766.15,acQ1000V2
26/10/2022 17:28:03194000,310.6528,303.5768,305.0164,295.6224,444.988635,764.15,acQ1000V2
26/10/2022 17:28:04208000,310.8236,303.6988,305.0408,295.6224,444.062915,766.15,acQ1000V2
26/10/2022 17:28:05206400,310.726,303.6988,305.0652,295.598,445.914355,768.15,acQ1000V2
26/10/2022 17:28:06204800,310.7748,303.6988,305.0408,295.6224,445.914355,772.15,acQ1000V2
26/10/2022 17:28:07203200,310.8236,303.7964,305.0408,295.598,445.914355,772.15,acQ1000V2
26/10/2022 17:28:08201600,310.8236,303.7964,305.0408,295.598,444.988635,769.15,acQ1000V2
26/10/2022 17:28:09200000,310.7016,303.6988,305.0408,295.598,445.914355,768.15,acQ1000V2
26/10/2022 17:28:10198400,310.726,303.6988,305.1384,295.5492,445.914355,764.15,acQ1000V2
